,energy low [eV],energy high [eV],particle,cell,nuclide,score,mean,std. dev.
165,12800000.0,13500000.0,neutron,70,total,flux,0.0,0.0
166,13500000.0,13800000.0,neutron,70,total,flux,0.0,0.0
167,13800000.0,14200000.0,neutron,70,total,flux,0.0,0.0
168,14200000.0,14500000.0,neutron,70,total,flux,0.0,0.0
169,14500000.0,14900000.0,neutron,70,total,flux,0.0,0.0
170,14900000.0,15700000.0,neutron,70,total,flux,0.0,0.0
171,15700000.0,16500000.0,neutron,70,total,flux,0.0,0.0
172,16500000.0,16900000.0,neutron,70,total,flux,0.0,0.0
173,16900000.0,17300000.0,neutron,70,total,flux,0.0,0.0
174,17300000.0,19600000.0,neutron,70,total,flux,0.0,0.0
